date,latitude,longitude,mag,depth,place
1999-12-09,40.63,10.0,3.7,37.22,BILGILI-NIKSAR (TOKAT) [South West  2.1 km]
1999-12-10,39.55,12.0,3.6,27.98,PASAKOY- (BALIKESIR) [South 1.0 km]
1999-12-10,40.64,17.0,3.6,29.11,CINARCIK (YALOVA) [South West  1.0 km]
1999-12-12,36.24,11.0,3.9,31.96,ANTALYA K�RFEZI (AKDENIZ)
1999-12-13,40.7,7.0,4.7,30.74,CAMLICA-HENDEK (SAKARYA) [South West  1.3 km]
1999-12-13,39.36,13.0,3.5,27.99,HAMIDIYE-BIGADIC (BALIKESIR) [South West  1.6 km]
1999-12-14,40.83,9.0,3.6,31.1,YENITASKOPRU- (DUZCE) [South 0.4 km]
1999-12-16,40.68,8.0,3.5,29.32,CIFTLIKKOY (YALOVA) [North East  2.0 km]
1999-12-16,40.73,1.0,3.5,29.39,IZMIT K�RFEZI (MARMARA DENIZI)
1999-12-17,40.89,18.0,3.5,31.3,ESENCAM- (DUZCE) [South East  3.1 km]
1999-12-18,37.89,3.0,3.6,26.58,EGE DENIZI
1999-12-18,37.51,1.0,3.6,42.64,SENOBA-ULUDERE (SIRNAK) [North West  8.0 km]
1999-12-18,37.27,1.0,4.3,42.84,TASDELEN-ULUDERE (SIRNAK) [South West  12.2 km]
1999-12-19,40.99,1.0,4.0,33.8,SARAYCIK-ILGAZ (�ANKIRI) [South East  2.9 km]
1999-12-19,37.62,6.0,3.8,42.47,GUNEYCAM- (SIRNAK) [South East  2.8 km]
1999-12-19,37.35,13.0,3.7,42.71,DAMLACA-SILOPI (SIRNAK) [North East  4.3 km]
1999-12-20,40.79,4.0,3.6,27.48,YENIK�Y A�IKLARI-TEKIRDAG (MARMARA DENIZI)
1999-12-20,40.69,6.0,3.6,30.49,YAZILI-ERENLER (SAKARYA) [East 0.3 km]
1999-12-20,40.82,4.0,3.5,31.13,OTLUOGLU- (DUZCE) [West 0.7 km]
1999-12-20,40.86,9.0,3.6,30.99,ADAKOY-GUMUSOVA (DUZCE) [South 0.1 km]
1999-12-20,40.87,8.0,4.0,31.01,KAHVELERYANI-GUMUSOVA (DUZCE) [North East  1.0 km]
1999-12-20,40.95,1.0,3.8,33.85,DAGARDI-TOSYA (KASTAMONU) [North East  2.9 km]
1999-12-21,41.24,31.0,4.1,43.14,ONCUL-CILDIR (ARDAHAN) [West 2.2 km]
1999-12-22,37.53,8.0,3.7,38.54,KOVANOLUK-SAMSAT (ADIYAMAN) [South 5.3 km]
1999-12-24,39.3,1.0,3.8,42.1,DOGANBEY-KARACOBAN (ERZURUM) [West 3.9 km]
1999-12-24,38.63,22.0,3.8,27.92,HACIVELILER-GOLMARMARA (MANISA) [South West  1.4 km]
1999-12-25,40.73,4.0,3.5,30.72,SARIYER-HENDEK (SAKARYA) [North West  0.8 km]
1999-12-26,36.81,60.0,3.8,28.2,ICMELER-MARMARIS (MUGLA) [West 2.9 km]
1999-12-28,39.88,32.0,4.0,38.28,KERIMOGLU-IMRANLI (SIVAS) [North East  1.0 km]
1999-12-28,39.86,1.0,4.0,38.23,PIREDEDE-IMRANLI (SIVAS) [East 1.3 km]
1999-12-28,36.5,7.0,3.7,31.42,ANTALYA K�RFEZI (AKDENIZ)
1999-12-29,40.73,8.0,3.6,30.97,BAKACAK-GOLYAKA (DUZCE) [South West  1.3 km]
2000-01-01,40.95,9.0,3.5,27.91,MARMARAEREGLISI (TEKIRDAG) [South West  4.3 km]
2000-01-02,38.43,19.0,4.1,38.76,KALE (MALATYA) [North West  1.3 km]
2000-01-02,40.86,9.0,3.5,30.87,BICKIATIK-HENDEK (SAKARYA) [North East  0.9 km]
2000-01-03,40.9,32.0,3.6,42.06,ATLI-OLUR (ERZURUM) [East 1.8 km]
2000-01-04,40.78,14.0,3.9,30.7,SERVETIYE-HENDEK (SAKARYA) [North West  1.5 km]
2000-01-05,40.85,8.0,4.1,31.27,GUNBASI- (DUZCE) [East 2.3 km]
2000-01-06,37.91,0.0,3.7,26.2,EGE DENIZI
2000-01-06,40.78,7.0,3.5,30.14,KETENCILER-KARTEPE (KOCAELI) [North 1.9 km]
2000-01-06,41.34,12.0,3.7,33.88,DARIBUKU- (KASTAMONU) [North 1.2 km]
2000-01-07,39.14,13.0,3.6,28.07,ISACA-AKHISAR (MANISA) [North East  3.4 km]
2000-01-08,36.31,5.0,3.6,35.72,ISKENDERUN K�RFEZI (AKDENIZ)
2000-01-08,39.57,5.0,3.5,39.85,BASKALECIK-PULUMUR (TUNCELI) [North West  0.7 km]
2000-01-09,37.03,2.0,3.6,36.0,DUTLUPINAR-CEYHAN (ADANA) [West 1.6 km]
2000-01-09,39.89,24.0,3.6,39.56,GUZYURDU-KELKIT (GUMUSHANE) [South 2.9 km]
2000-01-10,40.38,19.0,3.5,27.95,BANDIRMA K�RFEZI (MARMARA DENIZI)
2000-01-12,39.33,14.0,3.5,27.2,COBANLAR-BERGAMA (IZMIR) [North West  4.5 km]
2000-01-12,38.69,0.0,4.1,39.78,KAVAKKOY-KOVANCILAR (ELAZIG) [East 2.0 km]
2000-01-13,38.66,0.0,3.6,39.79,YARIMCA-KOVANCILAR (ELAZIG) [East 1.5 km]
2000-01-13,40.68,9.0,3.5,29.97,CAMIDUZU-BASISKELE (KOCAELI) [North West  2.7 km]
2000-01-15,39.28,12.0,3.7,40.33,GUNEYAGIL-KIGI (BINGOL) [South West  1.2 km]
2000-01-15,37.4,5.0,3.9,36.05,YUSUFIZZETTIN-KADIRLI (OSMANIYE) [South West  2.5 km]
2000-01-16,36.81,6.0,3.7,36.47,DEDEMLI-HASSA (HATAY) [South West  0.6 km]
2000-01-17,37.99,6.0,3.5,31.99,DERBENT (KONYA) [South West  3.4 km]
2000-01-17,38.07,0.0,3.8,31.94,BELEKLER-ILGIN (KONYA) [North West  3.2 km]
2000-01-18,37.46,0.0,4.1,36.18,ELBISTANLI-KADIRLI (OSMANIYE) [East 3.1 km]
2000-01-18,38.84,4.0,3.5,38.18,ARMUTLU-ARGUVAN (MALATYA) [South West  0.3 km]
2000-01-19,39.31,5.0,3.5,27.85,GOKCUKUR-KIRKAGAC (MANISA) [North West  2.5 km]
2000-01-19,38.72,0.0,4.3,41.3,KAYALISU- (MUS) [North East  3.8 km]
2000-01-19,38.64,0.0,3.5,26.11,SAKIZ ADASI (EGE DENIZI)
2000-01-20,40.88,6.0,4.2,31.27,ASAR- (DUZCE) [North 0.9 km]
2000-01-21,36.29,16.0,3.5,30.97,ANTALYA K�RFEZI (AKDENIZ)
2000-01-23,40.79,8.0,3.8,30.74,HENDEK (SAKARYA) [South West  0.7 km]
2000-01-25,37.84,22.0,3.6,27.24,KUSADASI (AYDIN) [South West  2.7 km]
2000-01-25,39.91,0.0,3.7,42.26,SEKMAN-HORASAN (ERZURUM) [North East  0.7 km]
2000-01-25,37.24,17.0,3.7,36.34,YAZLAMAZLI-DUZICI (OSMANIYE) [North West  1.7 km]
2000-01-26,37.04,4.0,3.7,27.9,TURKEVLERI-MILAS (MUGLA) [North East  1.6 km]
2000-01-27,40.2,1.0,4.0,41.99,KIZLARKALE-HORASAN (ERZURUM) [North West  4.5 km]
2000-01-31,40.7,7.0,3.9,29.28,YALOVA A�IKLARI (MARMARA DENIZI)
2000-02-01,39.3,0.0,4.5,41.01,KARLIOVA (BINGOL) [North West  0.4 km]
2000-02-02,38.0,5.0,3.7,27.73,MUSALAR-TIRE (IZMIR) [North West  0.5 km]
2000-02-02,37.98,5.0,3.7,38.41,YAGIZATLI-CELIKHAN (ADIYAMAN) [South East  1.5 km]
2000-02-07,40.05,1.0,3.8,34.07,KOCABAS-DELICE (KIRIKKALE) [South East  0.1 km]
2000-02-07,40.04,0.0,3.8,34.12,AKBOGAZ-DELICE (KIRIKKALE) [North West  2.8 km]
2000-02-09,40.82,17.0,4.1,30.02,YASSIBAG-IZMIT (KOCAELI) [South 1.9 km]
2000-02-10,38.24,21.0,3.5,26.96,BEYLER-SEFERIHISAR (IZMIR) [North East  3.2 km]
2000-02-13,38.55,1.0,3.5,26.94,IZMIR K�RFEZI (EGE DENIZI)
2000-02-14,41.01,2.0,3.6,31.7,YAYLATEPE-YIGILCA (DUZCE) [North East  2.8 km]
2000-02-14,40.98,9.0,4.8,31.78,YESILOZ-DEVREK (ZONGULDAK) [South West  7.3 km]
2000-02-15,38.56,5.0,3.9,26.62,IZMIR K�RFEZI (EGE DENIZI)
2000-02-17,41.09,7.0,3.5,31.48,HALLI-ALAPLI (ZONGULDAK) [South East  1.3 km]
2000-02-19,38.61,8.0,3.7,26.84,IZMIR K�RFEZI (EGE DENIZI)
2000-02-25,40.6,3.0,3.9,33.04,BUGDUZ-ORTA (�ANKIRI) [South West  1.2 km]
2000-02-26,35.41,9.0,3.8,26.81,AKDENIZ
2000-02-26,38.26,12.0,4.9,43.01,ILIKOY-GEVAS (VAN) [North West  2.9 km]
2000-02-26,40.82,7.0,3.5,30.92,YONGALIK-GUMUSOVA (DUZCE) [South West  1.6 km]
2000-02-28,37.47,0.0,3.9,27.91,AKKOVANLIK-MILAS (MUGLA) [North East  3.8 km]
2000-02-29,40.01,0.0,4.1,33.95,DEREKISLA-DELICE (KIRIKKALE) [North East  2.5 km]
2000-03-02,36.0,5.0,3.8,30.28,AKDENIZ
2000-03-04,37.24,0.0,3.5,27.59,GULLUK-MILAS (MUGLA) [West 1.0 km]
2000-03-05,36.1,3.0,3.6,30.39,MAVIKENT A�IKLARI-ANTALYA (AKDENIZ)
2000-03-06,37.23,14.0,3.8,35.2,BEKIRLI-KARAISALI (ADANA) [South 1.0 km]
2000-03-06,37.17,84.0,3.7,35.37,KEPEZTEPE-SARICAM (ADANA) [South West  1.9 km]
2000-03-06,37.88,32.0,3.5,32.38,KONYA [North West  9.7 km]
2000-03-07,36.43,0.0,3.6,28.33,AKDENIZ
2000-03-08,37.15,9.0,3.9,35.29,ORCUN-CUKUROVA (ADANA) [North East  2.2 km]
2000-03-09,35.37,24.0,3.6,31.2,AKDENIZ
2000-03-10,37.56,0.0,3.7,32.55,SECME-CUMRA (KONYA) [South East  1.9 km]
2000-03-13,38.78,1.0,3.7,43.77,DAGOREN-MURADIYE (VAN) [South East  0.6 km]
2000-03-15,35.29,9.0,3.9,31.15,AKDENIZ
2000-03-15,36.89,11.0,3.5,36.94,BALIKLI-MUSABEYLI (KILIS) [South East  1.8 km]
2000-03-19,39.05,0.0,3.5,30.67,KIYIR-IHSANIYE (AFYONKARAHISAR) [North West  2.4 km]
2000-03-22,40.77,7.0,3.7,31.0,ACMA-GOLYAKA (DUZCE) [North West  0.7 km]
2000-03-27,35.06,16.0,3.8,26.19,AKDENIZ
2000-03-27,40.83,9.0,3.7,30.78,YUKARIHUSEYINSEYH-HENDEK (SAKARYA) [North West  1.6 km]
2000-03-27,36.03,15.0,3.8,30.86,AKDENIZ
2000-03-28,38.71,2.0,3.9,41.5,SOGUCAK- (MUS) [South West  2.1 km]
2000-03-28,38.84,2.0,3.6,32.58,KORKMAZLAR-CIHANBEYLI (KONYA) [South West  2.5 km]
2000-03-30,38.98,14.0,3.5,41.62,SARIDAL- (MUS) [North West  5.1 km]
2000-03-31,36.58,59.0,3.6,30.2,KARACAOREN-KUMLUCA (ANTALYA) [North West  5.4 km]
2000-03-31,40.85,5.0,3.5,31.32,ASAR- (DUZCE) [South East  4.8 km]
2000-03-31,39.49,0.0,4.0,43.0,ASAGIDEREDIBI-HAMUR (AGRI) [North East  2.7 km]
2000-04-02,40.8,7.0,4.3,30.24,MESELI-SERDIVAN (SAKARYA) [South West  0.1 km]
2000-04-02,37.62,9.0,4.2,37.39,MILYANLISOKU-PAZARCIK (KAHRAMANMARAS) [West 2.1 km]
2000-04-02,37.64,9.0,4.5,37.32,BOLUKDAMLAR-CAGLAYANCERIT (KAHRAMANMARAS) [South 2.6 km]
2000-04-03,36.67,1.0,3.8,34.26,KOSBUCAGI-ERDEMLI (MERSIN) [South East  2.2 km]
2000-04-06,35.21,0.0,3.8,34.13,AKDENIZ
2000-04-07,39.54,0.0,3.6,26.41,KOZLU-AYVACIK (�ANAKKALE) [North West  1.1 km]
2000-04-08,35.26,8.0,4.0,33.02,KIBRIS-G�ZELYURT
2000-04-10,38.57,7.0,3.5,40.17,ERBAGI-ARICAK (ELAZIG) [North West  2.4 km]
2000-04-12,40.47,0.0,3.5,33.14,KOSRELIK-CUBUK (ANKARA) [North West  3.4 km]
2000-04-12,40.1,10.0,3.8,42.52,KARAKOSE-SARIKAMIS (KARS) [North East  3.8 km]
2000-04-12,38.79,12.0,3.5,26.69,CANDARLI K�RFEZI (EGE DENIZI)
2000-04-15,40.57,7.0,3.6,28.22,ERDEK A�IKLARI-BALIKESIR (MARMARA DENIZI)
2000-04-21,37.84,0.0,3.8,29.31,KOCABAS-HONAZ (DENIZLI) [North West  4.0 km]
2000-04-21,37.93,11.0,4.5,29.29,BAKLANCAKIRLAR-CAL (DENIZLI) [South West  2.5 km]
2000-04-22,37.88,8.0,3.5,29.27,GURLEYIK-HONAZ (DENIZLI) [North 7.1 km]
2000-04-23,38.14,5.0,3.8,27.83,KIRELI-TIRE (IZMIR) [North 4.2 km]
2000-04-23,38.08,0.0,4.1,27.77,CAMBAZLI-TIRE (IZMIR) [North 1.2 km]
2000-04-27,37.88,0.0,3.8,29.29,KARAPINAR-CAL (DENIZLI) [South West  6.7 km]
2000-04-30,40.64,7.0,3.6,32.96,ELDEN-ORTA (�ANKIRI) [South East  1.8 km]
2000-05-01,40.09,0.0,3.5,26.23,ALCITEPE-ECEABAT (�ANAKKALE) [South East  0.7 km]
2000-05-03,35.88,5.0,4.2,30.33,AKDENIZ
2000-05-05,36.04,22.0,3.8,30.57,AKDENIZ
2000-05-05,35.95,0.0,3.8,30.33,AKDENIZ
2000-05-06,39.7,0.0,3.6,37.0,IMARET- (SIVAS) [West 1.6 km]
2000-05-07,38.12,8.0,4.6,38.91,NOHUTLU-PUTURGE (MALATYA) [East 4.3 km]
2000-05-07,38.12,8.0,4.4,38.85,NOHUTLU-PUTURGE (MALATYA) [West 0.9 km]
2000-05-08,36.06,0.0,3.7,31.12,AKDENIZ
2000-05-08,38.38,0.0,3.6,38.75,TEPEKOY-KALE (MALATYA) [North West  0.9 km]
2000-05-09,40.84,0.0,3.5,31.34,SARICOKEK-KAYNASLI (DUZCE) [North East  6.4 km]
2000-05-10,37.92,7.0,3.6,29.26,BAKLANCAKIRLAR-CAL (DENIZLI) [South West  5.3 km]
2000-05-12,41.0,0.0,3.6,33.58,SERCELER-ILGAZ (�ANKIRI) [North 1.8 km]
2000-05-12,36.95,0.0,4.7,36.15,YESILTEPE-ERZIN (HATAY) [North East  4.1 km]
2000-05-13,38.41,3.0,3.6,39.0,TARLATEPE-SIVRICE (ELAZIG) [West 1.5 km]
2000-05-14,37.94,0.0,3.8,32.22,ULUMUHSINE-SELCUKLU (KONYA) [North West  3.1 km]
2000-05-14,40.66,1.0,3.8,33.1,KALFAT-ORTA (�ANKIRI) [South 0.8 km]
2000-05-14,41.24,11.0,3.7,34.25,CIFTLIK-TASKOPRU (KASTAMONU) [South East  2.8 km]
2000-05-14,38.6,0.0,3.8,39.92,AKYUREK-PALU (ELAZIG) [South 0.3 km]
2000-05-15,37.82,5.0,3.5,36.07,HIMMETLI-SAIMBEYLI (ADANA) [South 5.2 km]
2000-05-16,36.26,88.0,3.6,26.63,AKDENIZ
2000-05-17,37.96,5.0,3.8,27.83,DIBEKCI-TIRE (IZMIR) [South East  2.5 km]
2000-05-23,38.03,0.0,3.6,39.38,BULUNDU-CERMIK (DIYARBAKIR) [North West  0.6 km]
2000-05-25,36.87,10.0,3.6,29.72,KAYABASI-FETHIYE (MUGLA) [South West  1.3 km]
2000-05-27,36.22,18.0,4.3,35.29,ISKENDERUN K�RFEZI (AKDENIZ)
2000-05-27,41.22,9.0,3.9,33.52,ENBIYA-IHSANGAZI (KASTAMONU) [East 0.6 km]
2000-05-30,40.69,6.0,4.2,34.87,SOGUKSU- (�ORUM) [North West  1.2 km]
2000-05-30,36.98,5.0,4.0,35.79,TOKTAMIS-CEYHAN (ADANA) [South East  2.9 km]
2000-05-31,38.94,17.0,3.6,26.86,DENIZKOY-DIKILI (IZMIR) [South East  4.3 km]
2000-06-04,37.91,8.0,3.6,29.09,SALIHAGA- (DENIZLI) [North East  1.9 km]
2000-06-04,40.07,5.0,3.6,38.58,DIKKOY-GOLOVA (SIVAS) [East 0.8 km]
2000-06-04,38.8,3.0,3.6,26.63,EGE DENIZI
2000-06-04,38.54,25.0,3.5,27.12,YAMANLAR-KARSIYAKA (IZMIR) [South West  1.1 km]
2000-06-04,40.64,16.0,3.5,27.65,SARAYLAR-MARMARA (BALIKESIR) [South West  1.4 km]
2000-06-05,38.71,6.0,3.8,42.5,AHLAT (BITLIS) [South East  5.2 km]
2000-06-05,37.82,1.0,3.7,29.11,DENIZLI (DENIZLI) [North East  4.6 km]
2000-06-05,37.83,1.0,3.5,29.08,CELTIKCI- (DENIZLI) [South 4.6 km]
2000-06-06,40.44,0.0,3.6,33.09,KOSRELIK-CUBUK (ANKARA) [West 5.7 km]
2000-06-06,40.57,1.0,3.5,33.12,ELMALIK-ORTA (�ANKIRI) [North West  2.8 km]
2000-06-06,40.69,0.0,3.5,33.17,SAKAELI-ORTA (�ANKIRI) [North 1.1 km]
2000-06-06,40.62,8.0,3.5,33.06,YUVA-ORTA (�ANKIRI) [East 1.7 km]
2000-06-06,40.51,0.0,3.8,33.02,OZLU-ORTA (�ANKIRI) [South West  3.6 km]
2000-06-06,40.61,9.0,4.3,32.91,ORTAKOY-KIZILCAHAMAM (ANKARA) [North East  2.1 km]
2000-06-06,40.56,1.0,3.5,33.02,ORTABAYINDIR-ORTA (�ANKIRI) [South East  3.0 km]
2000-06-06,40.57,0.0,3.5,32.99,ORTABAYINDIR-ORTA (�ANKIRI) [North East  0.6 km]
2000-06-06,40.57,0.0,3.8,33.04,GOKCEOREN-ORTA (�ANKIRI) [North West  2.3 km]
2000-06-06,40.7,5.0,5.6,32.99,HACILAR-CERKES (�ANKIRI) [South East  1.5 km]
2000-06-07,39.35,2.0,3.6,38.27,GEZEY-DIVRIGI (SIVAS) [South East  3.2 km]
2000-06-07,40.92,21.0,3.7,33.68,HACIHASAN-ILGAZ (�ANKIRI) [North East  0.5 km]
2000-06-07,37.88,10.0,3.6,29.08,CELTIKCI- (DENIZLI) [North West  1.3 km]
2000-06-08,40.69,0.0,4.3,32.98,HACILAR-CERKES (�ANKIRI) [South East  1.7 km]
2000-06-08,40.8,0.0,3.5,32.93,BOZOGLU-CERKES (�ANKIRI) [North East  1.9 km]
2000-06-09,40.93,0.0,3.5,32.97,ULUKOY-CERKES (�ANKIRI) [South East  1.8 km]
2000-06-09,40.5,0.0,3.9,32.97,ULUAGAC-CUBUK (ANKARA) [North East  4.3 km]
2000-06-09,40.73,1.0,3.5,33.01,GUZELYURT-CERKES (�ANKIRI) [West 0.7 km]
2000-06-09,41.2,0.0,3.5,32.77,KUZYAKAOTE-SAFRANBOLU (KARAB�K) [North 1.1 km]
2000-06-09,40.84,1.0,3.7,32.98,ALIOZU-CERKES (�ANKIRI) [North East  2.5 km]
2000-06-09,40.75,0.0,4.5,32.95,YESILOZ-CERKES (�ANKIRI) [South East  2.5 km]
2000-06-10,40.64,7.0,3.8,33.0,BUGUOREN-ORTA (�ANKIRI) [South East  0.7 km]
2000-06-10,40.63,0.0,3.7,33.05,YUVA-ORTA (�ANKIRI) [North East  1.4 km]
2000-06-13,36.26,5.0,3.7,27.51,DAT�A A�IKLARI-MUGLA (AKDENIZ)
2000-06-13,40.65,21.0,3.7,32.99,BUGUOREN-ORTA (�ANKIRI) [North West  0.7 km]
2000-06-13,35.2,9.0,4.9,27.03,AKDENIZ
2000-06-15,39.11,4.0,3.8,41.59,GOLTEPE-VARTO (MUS) [South 2.5 km]
2000-06-15,35.22,9.0,4.5,26.97,AKDENIZ
2000-06-15,40.53,0.0,3.6,33.08,KAYILAR-ORTA (�ANKIRI) [South West  1.6 km]
2000-06-16,40.58,9.0,3.6,33.02,HASANHACI-ORTA (�ANKIRI) [South West  2.8 km]
2000-06-20,39.58,18.0,3.6,27.92,KUCUKBOSTANCI- (BALIKESIR) [South West  0.8 km]
2000-06-20,39.45,8.0,3.8,27.84,TAYYIPLER- (BALIKESIR) [South West  0.6 km]
2000-06-23,35.3,11.0,3.9,31.2,AKDENIZ
2000-06-27,39.02,4.0,3.7,40.15,YUCEKONAK-KARAKOCAN (ELAZIG) [South East  2.1 km]
2000-06-28,40.45,4.0,3.5,33.14,KOSRELIK-CUBUK (ANKARA) [North West  1.7 km]
2000-06-28,40.64,8.0,3.6,33.11,ORTA (�ANKIRI) [North 1.6 km]
2000-06-28,40.57,0.0,3.8,33.02,ORTABAYINDIR-ORTA (�ANKIRI) [East 2.9 km]
2000-06-29,38.66,21.0,4.0,26.25,SALMAN A�IKLARI-IZMIR (EGE DENIZI)
2000-06-29,37.9,5.0,3.6,29.1,SALIHAGA- (DENIZLI) [North East  1.8 km]
2000-06-29,37.87,6.0,3.7,29.02,KUMKISIK- (DENIZLI) [North West  0.9 km]
2000-07-01,41.21,19.0,3.5,28.17,SINEKLI-SILIVRI (ISTANBUL) [South West  2.7 km]
2000-07-02,40.51,6.0,3.8,33.05,OZLU-ORTA (�ANKIRI) [South West  1.4 km]
2000-07-03,40.51,5.0,3.9,26.0,SAROS K�RFEZI (EGE DENIZI)
2000-07-03,36.32,14.0,3.9,31.8,ANTALYA K�RFEZI (AKDENIZ)
2000-07-04,40.41,10.0,3.7,26.22,SAROS K�RFEZI (EGE DENIZI)
2000-07-05,40.31,0.0,4.1,26.03,KEMALYERI A�IKLARI-�ANAKKALE (EGE DENIZI)
2000-07-06,37.19,22.0,3.5,30.42,KARAKUYU-KORKUTELI (ANTALYA) [South East  4.0 km]
2000-07-06,37.47,4.0,3.9,36.17,ELBISTANLI-KADIRLI (OSMANIYE) [North East  2.4 km]
2000-07-07,40.82,1.0,3.6,30.78,YUKARIHUSEYINSEYH-HENDEK (SAKARYA) [North West  0.8 km]
2000-07-07,38.57,94.0,3.9,37.91,EPREME-YAZIHAN (MALATYA) [South West  4.2 km]
2000-07-07,40.85,9.0,4.2,29.23,PENDIK (ISTANBUL) [South West  3.0 km]
2000-07-08,38.25,2.0,3.6,42.97,KAYALAR-GEVAS (VAN) [South West  0.7 km]
2000-07-09,39.39,5.0,3.6,40.66,ELMALI-YEDISU (BINGOL) [North East  1.8 km]
2000-07-10,37.73,5.0,3.6,29.37,AYDINLAR-HONAZ (DENIZLI) [South East  1.4 km]
2000-07-12,40.2,15.0,3.6,39.11,BILGILI-SIRAN (GUMUSHANE) [South East  1.1 km]
2000-07-13,36.0,9.0,3.8,28.37,AKDENIZ
2000-07-15,37.88,8.0,3.5,29.32,KARAPINAR-CAL (DENIZLI) [South West  4.5 km]
2000-07-17,40.75,9.0,3.5,32.96,YESILOZ-CERKES (�ANKIRI) [South East  2.8 km]
2000-07-17,40.61,5.0,3.5,33.04,YUVA-ORTA (�ANKIRI) [South 1.1 km]
2000-07-22,37.97,9.0,3.7,27.7,ISAFAKILAR-INCIRLIOVA (AYDIN) [West 1.1 km]
2000-07-23,35.98,5.0,3.6,38.27,SURIYE
2000-07-24,36.73,5.0,3.8,31.52,KIZILAGAC-MANAVGAT (ANTALYA) [West 1.6 km]
2000-07-29,39.1,6.0,3.5,42.41,CAYIRDERE-MALAZGIRT (MUS) [South 2.6 km]
2000-07-30,40.45,8.0,3.5,42.6,ASAGISALLIPINAR-SARIKAMIS (KARS) [South West  1.6 km]
2000-07-30,37.01,9.0,3.6,30.38,SOGUTCUK-KORKUTELI (ANTALYA) [South East  1.5 km]
2000-08-02,35.98,23.0,3.6,32.51,ANAMUR A�IKLARI-MERSIN (AKDENIZ)
2000-08-04,35.53,6.0,3.9,27.99,AKDENIZ
2000-08-06,35.41,7.0,3.8,28.3,AKDENIZ
2000-08-07,37.55,8.0,4.0,40.95,DEREICI-SAVUR (MARDIN) [West 1.0 km]
2000-08-07,40.22,0.0,3.8,41.96,KOYUNOREN-NARMAN (ERZURUM) [South East  5.4 km]
2000-08-07,40.85,8.0,3.5,36.57,CATALAN-ERBAA (TOKAT) [North East  2.9 km]
2000-08-08,40.66,8.0,3.7,32.98,BUGUOREN-ORTA (�ANKIRI) [North West  2.1 km]
2000-08-10,38.91,15.0,3.7,26.81,CANDARLI K�RFEZI (EGE DENIZI)
2000-08-10,37.28,0.0,3.9,29.02,DEREAGZI-TAVAS (DENIZLI) [North East  0.5 km]
2000-08-12,40.71,5.0,3.6,33.03,GUZELYURT-CERKES (�ANKIRI) [South East  2.5 km]
2000-08-13,40.73,0.0,3.5,32.96,HACILAR-CERKES (�ANKIRI) [North West  3.1 km]
2000-08-13,39.73,8.0,3.5,39.57,AKYAZI- (ERZINCAN) [North 1.6 km]
2000-08-17,40.93,0.0,4.0,33.55,ALPAGUT-ILGAZ (�ANKIRI) [North East  1.4 km]
2000-08-19,39.86,4.0,4.1,41.36,PALANDOKEN (ERZURUM) [South East  8.5 km]
2000-08-19,37.6,0.0,3.8,37.27,BUYUKNACAR-PAZARCIK (KAHRAMANMARAS) [South West  2.5 km]
2000-08-20,37.87,4.0,3.6,31.06,GOKCEHOYUK-EGIRDIR (ISPARTA) [South East  4.9 km]
2000-08-22,35.46,17.0,3.9,27.67,AKDENIZ
2000-08-22,40.27,5.0,3.5,32.01,KABACA-BEYPAZARI (ANKARA) [North West  3.6 km]
2000-08-22,40.27,0.0,4.2,32.12,TAHTACIORENCIK-GUDUL (ANKARA) [South West  2.3 km]
2000-08-23,40.71,9.0,5.0,30.75,CAMLICA-HENDEK (SAKARYA) [North West  0.6 km]
2000-08-23,35.77,0.0,3.5,27.73,AKDENIZ
2000-08-24,37.89,5.0,3.5,27.59,HIDIRBEYLI-GERMENCIK (AYDIN) [South 0.3 km]
2000-08-25,36.01,0.0,3.6,28.64,AKDENIZ
2000-08-26,39.43,20.0,3.8,26.08,BABAKALE-AYVACIK (�ANAKKALE) [South East  5.7 km]
2000-08-26,36.76,0.0,4.2,43.49,IRAK
2000-08-27,35.74,7.0,3.6,27.95,AKDENIZ
2000-08-28,40.52,3.0,3.9,32.97,TUTMACBAYINDIR-ORTA (�ANKIRI) [South 3.7 km]
2000-08-29,37.59,0.0,3.6,38.14,ILICAK- (ADIYAMAN) [North East  0.8 km]
2000-08-29,40.51,9.0,3.6,33.05,OZLU-ORTA (�ANKIRI) [South West  1.4 km]
2000-08-30,35.59,6.0,3.5,28.0,AKDENIZ
2000-08-30,35.89,14.0,3.8,28.36,AKDENIZ
2000-08-30,37.73,7.0,3.6,29.18,OVACIK-HONAZ (DENIZLI) [South West  4.4 km]
2000-09-01,35.44,0.0,3.7,32.61,AKDENIZ
2000-09-02,40.46,10.0,3.7,32.97,KIZILOREN-CUBUK (ANKARA) [North East  1.3 km]
2000-09-02,40.64,8.0,4.0,32.87,ORTAKOY-KIZILCAHAMAM (ANKARA) [North West  4.9 km]
2000-09-04,39.42,4.0,3.5,36.55,BURNUKARA-SARKISLA (SIVAS) [North West  2.2 km]
2000-09-04,39.06,0.0,3.5,41.62,SANLICA-VARTO (MUS) [North West  1.5 km]
2000-09-06,40.62,6.0,3.8,29.19,AKKOY-TERMAL (YALOVA) [South West  0.8 km]
2000-09-07,38.08,0.0,3.6,39.29,KORUDAG-CERMIK (DIYARBAKIR) [South East  0.8 km]
2000-09-07,36.82,0.0,3.5,36.15,YESILKOY-DORTYOL (HATAY) [South West  4.4 km]
2000-09-08,39.38,9.0,4.2,27.63,SAVASTEPE (BALIKESIR) [South West  2.1 km]
